is_fraudulent,amount_robust,customer_age_robust,card_type_Discover,card_type_MasterCard,card_type_Visa,purchase_category_Groceries,purchase_category_Online Shopping,purchase_category_Restaurant,purchase_category_Retail,purchase_category_Travel
0,-0.32098870330009055,-0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.7096864706358915,-0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.857928734164959,0.8461538461538461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.24517217735641023,-0.5384615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.4646684200230401,0.34615384615384615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.9777622772819154,-0.15384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.41515816763061736,-0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5965890566060107,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.37300450326728946,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9092312039472253,-0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.7132570735283368,-0.038461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.17154701754871307,0.38461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.6300385119260509,0.8461538461538461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.6209134183138139,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.4128739302517205,-0.19230769230769232,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.5712292793389149,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.2562060714081059,-0.9230769230769231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.5153365989760451,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.49032064290611893,0.7692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.7524032904083765,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.3937128144531365,-0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.4889670939402501,0.9230769230769231,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.8392379025326185,-0.7307692307692307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.1936563013138317,-0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.7140573470045071,0.6538461538461539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.6274460210600363,-0.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.9225315515227918,0.7307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.1388484361075489,-0.4230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.4864496904621234,-0.34615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9985101081455983,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.5201520717203112,-0.7307692307692307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.7257769074666502,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9315855097149249,-0.6538461538461539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.4432171388938836,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.44172131908780665,-0.5769230769230769,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.6559614446023034,-0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.16936157936440507,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.09803053685506348,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.31712960675944557,-0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.20618996713938795,-0.5769230769230769,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.357166992374678,-0.7307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7512552437672528,-0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.211517219711625,-0.38461538461538464,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.7108305653092314,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.8637282468873312,-0.5384615384615384,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.6935663940467556,-0.4230769230769231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.9336840046079943,-0.11538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.18260264742321813,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.8265916056252308,-0.8076923076923077,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.0675233215498826,0.8846153846153846,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.1855685992447791,0.9230769230769231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.4266564178968812,-0.5769230769230769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.8457151777298709,-0.9615384615384616,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.9457552902028742,-0.23076923076923078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.6153767114490482,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.5544630560171674,-0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.4457128065492009,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.7917451296937026,-0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.5741260717242631,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.09051784609851844,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.25295360192223715,-0.46153846153846156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.5978042866994548,0.5384615384615384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.18153956808944102,0.3076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6182201522693186,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.09406868915204593,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.4125656767646031,-0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.7779903058230268,0.23076923076923078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.24006821096394407,-0.5769230769230769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.4511704740582955,0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.7222557041714994,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.13904801048061846,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9017244411423557,0.8846153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.040545213475419666,-0.6923076923076923,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.676782386869982,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.708777518045673,0.6153846153846154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.2676035464958891,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.1882223456114385,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.21891135143466303,0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7961318139334529,-0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.6950977815628846,-0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.9249956034358406,-0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2503413512173049,-0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.7373443171691263,-0.038461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.6211406564613686,-0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.5239479367764193,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.966242291192842,0.6923076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.1956224052861521,-0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.3273948430772394,0.8461538461538461,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7607182306249838,-0.46153846153846156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.8061717880875835,-0.7307692307692307,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.3525313341645638,0.6538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.703859294139034,-0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.8545636335972588,0.15384615384615385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.6470339493792445,-0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.7661067386978659,0.5384615384615384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.2766752885430477,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.5205867881765027,0.6923076923076923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.32004023103203655,-0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.9555364104671817,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.7894154446852948,-0.9615384615384616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.560831652100372,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5485785759874486,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.7770181217482713,0.6538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.2879186368872721,0.38461538461538464,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.3839040304143439,-0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3399206049672283,-0.9230769230769231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.877688573082752,0.34615384615384615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7054321773168906,0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.017525001136190658,0.038461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.19204587444203164,0.11538461538461539,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.28370386324610686,-0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.4600703055068694,-0.38461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.2200475421724363,-0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.7247414919073578,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.39170719080298055,-0.23076923076923078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.47902789496460013,0.9615384615384616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.7159720753956413,0.4230769230769231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.94111963199276,0.8846153846153846,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.015252619660644626,-0.46153846153846156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5087506446647446,-0.34615384615384615,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.6408550477496507,-0.11538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.26509009498554575,0.5769230769230769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3581115126749488,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.40747554225937954,-0.8461538461538461,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.09022935245031884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.7590663080914563,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.6191666485534808,0.6538461538461539,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8560851411939291,-0.7307692307692307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.9604902020838725,-0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5481201477245559,0.5769230769230769,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.02149672875866715,0.5769230769230769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.8933265096022934,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.0025312353653692008,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.22066997709834663,-0.4230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.15908448714326082,-0.07692307692307693,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9231460825131352,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.7632218022158682,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,0.5202726067377099,0.6538461538461539,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.18737267253797346,-0.8076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.9715774477006464,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.1263246502014514,0.8461538461538461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.7870699518057527,0.6923076923076923,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7473882432910407,0.6538461538461539,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.885863218443043,-0.8076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.6475990807722933,-0.4230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.05274888999104875,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.09654854893622918,-0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.40300586669617455,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.11982366319749753,-0.8461538461538461,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.8619735731914313,-0.5769230769230769,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.05087763324553387,-0.5384615384615384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.28138998610883326,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5756574592403924,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.26592791215566003,-0.038461538461538464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.06573308014393081,0.19230769230769232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.5959271020022643,-0.6153846153846154,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.48328614025138467,0.038461538461538464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.6360178391825749,0.23076923076923078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.5543919205970633,-0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.40561614141721525,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.42758908229380116,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.03191213985223592,-0.9230769230769231,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.17659763237610074,0.3076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.635810360873938,-0.8076923076923077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.48494201475269577,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.4498109971407512,0.46153846153846156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.023168411131112458,-0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3246660093226921,-0.5384615384615384,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.5624480069238476,-0.19230769230769232,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,-0.2597391306066072,-0.9615384615384616,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.8487957366171552,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7269704017372851,0.7692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.2835774002770331,0.8076923076923077,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.3456687421084142,-0.34615384615384615,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,-0.23838072072036456,-0.6923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5759044572268647,-0.9230769230769231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.20174795535066786,-0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.12131750701968277,-0.6538461538461539,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.6344034603429912,0.23076923076923078,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.7414069400506247,0.7692307692307693,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.9581229733815207,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.7653282010445049,-0.19230769230769232,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.6132070811358744,0.7692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.4645715968123428,0.2692307692307692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.3349826212216719,0.8076923076923077,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.2795938167512058,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.6435048421485267,-0.34615384615384615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7677527332797183,-0.6923076923076923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,-0.383186748261628,-0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.6354112121277986,0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.16345338752798483,-0.19230769230769232,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.18751099141039815,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.4777889530644545,-0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.6192693997158534,0.5384615384615384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.9500491031997106,-0.8461538461538461,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.70489866166611,0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.6404954186813467,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.6543174260043431,0.2692307692307692,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8450057995127225,0.7692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.8030319496835461,0.34615384615384615,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.14951084518759009,0.8076923076923077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.629686786793314,-0.46153846153846156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.9525526747905949,0.4230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.9486046589748198,-0.6153846153846154,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.41093549005388513,-0.8461538461538461,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.1509849291708573,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.6390865421665081,-0.8461538461538461,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.3940744195053323,-0.2692307692307692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.896661970411617,0.9230769230769231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.16598067092557056,-0.4230769230769231,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.9746580065879301,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8381017117948455,-0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.785384437546065,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.6593957046062162,0.34615384615384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.8712804573217118,-0.15384615384615385,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.17118738848040913,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.12571209519499993,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.6097333014541264,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.033119466010113015,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.41247280552168925,0.9615384615384616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,-0.8974899076622727,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.44056734449500773,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.2379301963930391,-0.38461538461538464,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.8766373496523254,-0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5256117152132975,-0.07692307692307693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.15975434568257407,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.4903068110188764,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.5310555508351495,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.08834031184977792,-0.038461538461538464,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.6244879731740425,0.2692307692307692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.6586665665501493,-0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.6758260106663612,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.7902848775976777,-0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8994481076990258,-0.8846153846153846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.5365329781831617,-0.9615384615384616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.7070623640276085,0.8076923076923077,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.39645152812714274,0.19230769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.1463137032506909,-0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.9331623448605645,0.15384615384615385,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.0688630386285091,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,-0.06433013158076725,-0.4230769230769231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.3258772874483528,0.23076923076923078,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.3427304540613384,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.4204735642995037,0.9230769230769231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.7562327471906448,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.3772232288762383,-0.3076923076923077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,-0.150038432886695,0.038461538461538464,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.6840935272695658,-0.34615384615384615,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.039460398318832864,-0.46153846153846156,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.11462089761044261,0.23076923076923078,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.718920243362176,0.6153846153846154,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,-0.41969700263003445,-0.19230769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.4238584247061218,-0.9615384615384616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.43277406402583,0.2692307692307692,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.27636703505593013,0.2692307692307692,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,-0.9460753995933424,-0.6153846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.33247707364689555,-0.11538461538461539,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,-0.06112113374051768,0.6538461538461539,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,-0.5805697551953555,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.13883658020419815,-0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.09731720667013122,-0.3076923076923077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.13498538759912013,-0.34615384615384615,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.685727665948067,0.8076923076923077,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1,-0.5350766780549204,0.8461538461538461,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
